Date,City,co,dew,humidity,no2,o3,pm10,pm25,pressure,so2,temperature,merged_wind_gust,merged_wind_speed,Dplus7,Dplus7City,TotalCases,Population,daily_growth_rt_percent
18/04/2020,Southend-on-Sea,,,86,3,27.8,17,46,1018,0.7,9.9,3.1,2,25/04/2020,43946Southend-on-Sea,291,183125,101.3937282
19/04/2020,Southend-on-Sea,,,65.6,2.7,30.8,16,39,1019.8,0.7,11.6,6.3,3.1,26/04/2020,43947Southend-on-Sea,295,183125,101.3745704
20/04/2020,Southend-on-Sea,,,62.3,3.6,28.3,21,43,1017.5,0.6,12.7,9.3,4.5,27/04/2020,43948Southend-on-Sea,297,183125,100.6779661
21/04/2020,Southend-on-Sea,,,59.6,4.2,29.7,26,51,1017,0.5,13.4,8.8,4,28/04/2020,43949Southend-on-Sea,298,183125,100.3367003
22/04/2020,Southend-on-Sea,,,59.5,5.5,28.2,29,57,1019.6,0.9,15.4,5.3,3.1,29/04/2020,43950Southend-on-Sea,302,183125,101.3422819
23/04/2020,Southend-on-Sea,,,64.6,6.9,24.8,31,69,1019.5,1.3,13.3,3.3,2,30/04/2020,43951Southend-on-Sea,307,183125,101.6556291
24/04/2020,Southend-on-Sea,,,70.5,4.1,32.9,26,62,1015.6,1,12.5,4,2,01/05/2020,43952Southend-on-Sea,312,183125,101.6286645
25/04/2020,Southend-on-Sea,,,78,1.5,36.4,11,34,1015.8,0.7,8.8,4.1,2.1,02/05/2020,43953Southend-on-Sea,319,183125,102.2435897
26/04/2020,Southend-on-Sea,,,64.7,2.8,31.3,13,44,1012.5,1.4,13.2,3.1,1.5,03/05/2020,43954Southend-on-Sea,320,183125,100.3134796
27/04/2020,Southend-on-Sea,,,73.6,5.1,31.1,23,61,1007.4,1.3,12.2,3.5,1,04/05/2020,43955Southend-on-Sea,332,183125,103.75
28/04/2020,Southend-on-Sea,,,97,2.1,30.5,7,19,1004.7,1.4,7.8,4,3,05/05/2020,43956Southend-on-Sea,335,183125,100.9036145
29/04/2020,Southend-on-Sea,,,87,3.2,26.6,9,26,1001.6,2.1,10.6,4.5,2.7,06/05/2020,43957Southend-on-Sea,337,183125,100.5970149
30/04/2020,Southend-on-Sea,,,90.8,2.3,27.8,9,18,995.8,2.3,9.7,7,3.5,07/05/2020,43958Southend-on-Sea,344,183125,102.0771513
01/05/2020,Southend-on-Sea,,,77.2,3.5,26.7,7,18,998.8,4.5,11.1,4.8,2.8,08/05/2020,43959Southend-on-Sea,346,183125,100.5813953
02/05/2020,Southend-on-Sea,,,63.3,2.8,27.9,6,16,1011.2,4.6,12.7,3.8,1.7,09/05/2020,43960Southend-on-Sea,348,183125,100.5780347
03/05/2020,Southend-on-Sea,,,74.5,3.7,26.6,9,28,1016.2,4.9,12.2,2.5,0.8,10/05/2020,43961Southend-on-Sea,349,183125,100.2873563
04/05/2020,Southend-on-Sea,,5.5,68,2.1,34.9,11,34,1020.3,5.2,13.3,6,3.5,11/05/2020,43962Southend-on-Sea,351,183125,100.5730659
05/05/2020,Southend-on-Sea,,4,64.6,1.7,33.7,10,23,1021.5,5.2,10.8,9.5,5.5,12/05/2020,43963Southend-on-Sea,353,183125,100.5698006
06/05/2020,Southend-on-Sea,,6,69.5,3.5,32.5,14,35,1025.8,5,13,4.8,2.6,13/05/2020,43964Southend-on-Sea,355,183125,100.5665722
07/05/2020,Southend-on-Sea,,6.5,59,6.6,26.8,21,59,1022.3,5.2,17.4,3.6,1.5,14/05/2020,43965Southend-on-Sea,359,183125,101.1267606
08/05/2020,Southend-on-Sea,,8,55.5,6.3,25,22,62,1017.5,5.3,19.1,3.2,1.8,15/05/2020,43966Southend-on-Sea,362,183125,100.8356546
10/05/2020,Southend-on-Sea,,,76,3.3,32,28,73,1009.5,5.4,12,6,3.8,17/05/2020,43968Southend-on-Sea,363,183125,100.2762431
11/05/2020,Southend-on-Sea,,,54,0.9,24,11,19,1019.1,5.6,8.8,7.6,4.5,18/05/2020,43969Southend-on-Sea,369,183125,101.6528926
13/05/2020,Southend-on-Sea,,,63.1,2.6,26.6,10,20,1017.7,,9.5,7.6,4.3,20/05/2020,43971Southend-on-Sea,373,183125,101.0840108
15/05/2020,Southend-on-Sea,,,56,2.6,29.2,7,16,1024.3,4.8,13.6,3.8,1.6,22/05/2020,43973Southend-on-Sea,375,183125,100.536193
16/05/2020,Southend-on-Sea,,,54,2.9,28.3,9,24,1024.2,4,13.3,3,1,23/05/2020,43974Southend-on-Sea,376,183125,100.2666667
17/05/2020,Southend-on-Sea,,,57.3,3.3,23.3,11,31,1023.9,3.8,15.9,4,1.6,24/05/2020,43975Southend-on-Sea,378,183125,100.5319149
18/05/2020,Southend-on-Sea,,,46,3.6,27.1,10,22,1023.8,3.2,18.3,4.8,2.3,25/05/2020,43976Southend-on-Sea,402,183125,106.3492063
19/05/2020,Southend-on-Sea,,,57.6,4.7,23.6,11,22,1023,2.6,20.1,3.5,1.3,26/05/2020,43977Southend-on-Sea,403,183125,100.2487562
20/05/2020,Southend-on-Sea,,,58.6,5.5,24.9,12,34,1021,3,21.9,2.8,1.8,27/05/2020,43978Southend-on-Sea,404,183125,100.248139
23/05/2020,Southend-on-Sea,,,54,1.2,27,15,25,1021.8,,15.1,7.3,4.3,30/05/2020,43981Southend-on-Sea,404,183125,100
05/02/2020,Swansea,1,,87.7,15.1,14.3,20,30,1038,1.1,2.5,2.3,0.8,12/02/2020,43873Swansea,0,246993,0
06/02/2020,Swansea,2.4,,89.7,11,15.9,20,53,1031.5,0.7,4.8,8.2,1,13/02/2020,43874Swansea,0,246993,0
07/02/2020,Swansea,4.2,,89.5,6.4,18.7,22,53,1015.7,0.6,7.3,15.3,4.5,14/02/2020,43875Swansea,0,246993,0
08/02/2020,Swansea,6.7,,87.2,5.6,22,30,46,1013,9.2,8.8,16.3,8,15/02/2020,43876Swansea,0,246993,0
09/02/2020,Swansea,9.7,,98,2.3,25.3,33,53,1001,10.2,10,,11.5,16/02/2020,43877Swansea,0,246993,0
10/02/2020,Swansea,4,,,2.3,30.5,24,30,,0.6,,,,17/02/2020,43878Swansea,0,246993,0
11/02/2020,Swansea,3.6,,,2.8,30.9,21,25,,0.6,,,,18/02/2020,43879Swansea,0,246993,0
12/02/2020,Swansea,4.3,,,6.9,24.8,18,21,,0.6,,,,19/02/2020,43880Swansea,0,246993,0
13/02/2020,Swansea,5,,,6.9,27,16,21,,1.6,,,,20/02/2020,43881Swansea,0,246993,0
14/02/2020,Swansea,4.9,,,11.6,1.3,20,34,,0.6,,,,21/02/2020,43882Swansea,0,246993,0
15/02/2020,Swansea,,,,1.9,,20,34,,,,,,22/02/2020,43883Swansea,0,246993,0
16/02/2020,Swansea,,,,2.8,,25,42,,,,,,23/02/2020,43884Swansea,0,246993,0
17/02/2020,Swansea,5.3,,,4.6,26.4,24,34,,1.1,,,,24/02/2020,43885Swansea,0,246993,0
18/02/2020,Swansea,0.2,,,3.2,28.5,20,25,,5.1,,,,25/02/2020,43886Swansea,0,246993,0
19/02/2020,Swansea,9.4,,,9.2,24.8,21,38,,25.9,,,,26/02/2020,43887Swansea,0,246993,0
20/02/2020,Swansea,5.2,,,5.7,26.1,17,25,,5.3,,,,27/02/2020,43888Swansea,1,246993,0
21/02/2020,Swansea,4,,,5.7,26.9,35,50,,23.9,,,,28/02/2020,43889Swansea,1,246993,100
22/02/2020,Swansea,0.6,,95,4.6,30.1,33,50,1021.3,4.6,8.7,,3.5,29/02/2020,43890Swansea,1,246993,100
23/02/2020,Swansea,0.7,,79,3.7,24.4,11,21,1018.2,3.6,9.5,7.5,5.7,01/03/2020,43891Swansea,1,246993,100
24/02/2020,Swansea,1,,94.7,5.1,26,17,25,1007.9,3.6,9.4,24,9.5,02/03/2020,43892Swansea,1,246993,100
25/02/2020,Swansea,0.7,,85.5,5.1,28.9,12,13,999.4,1.6,4.3,17.1,5.5,03/03/2020,43893Swansea,1,246993,100
26/02/2020,Swansea,0.7,,81.8,5.1,28.9,15,21,1006.8,1.6,5.4,12.5,3.6,04/03/2020,43894Swansea,1,246993,100
27/02/2020,Swansea,1.1,,84.3,4.6,27.3,10,17,1002.2,1.8,5,9.8,4.2,05/03/2020,43895Swansea,1,246993,100
28/02/2020,Swansea,2.3,,96.2,6,23.6,14,25,993,12.7,9.6,20,11.8,06/03/2020,43896Swansea,1,246993,100
29/02/2020,Swansea,1.8,,83,4.3,30.1,20,25,978.5,11.2,6.6,26.1,15,07/03/2020,43897Swansea,2,246993,200
01/03/2020,Swansea,1.6,,79.8,3.7,31.7,16,25,982.2,5.6,6,19.6,11,08/03/2020,43898Swansea,2,246993,100
02/03/2020,Swansea,1.7,,80,5.1,29.1,14,17,987.5,2.6,5,13.1,6.4,09/03/2020,43899Swansea,2,246993,100
03/03/2020,Swansea,1.5,,84.5,8.7,24,20,30,1003.7,0.6,3.8,,2.5,10/03/2020,43900Swansea,9,246993,450
04/03/2020,Swansea,1.5,,94,6,26,8,17,1003.5,0.7,5.5,6.7,4.2,11/03/2020,43901Swansea,13,246993,144.4444444
05/03/2020,Swansea,1.7,,87.3,5.1,24,10,30,997.6,0.6,5,12.6,5.7,12/03/2020,43902Swansea,24,246993,184.6153846
06/03/2020,Swansea,1.7,,91.5,10.6,13,15,38,1007,0.6,4,6.7,0.7,13/03/2020,43903Swansea,28,246993,116.6666667
07/03/2020,Swansea,6.6,,95,8.3,23.8,30,55,1011.3,14.2,8.8,20.7,6.4,14/03/2020,43904Swansea,28,246993,100
08/03/2020,Swansea,2.2,,90.2,5.5,28.1,20,30,1005.4,11.2,8.3,18.2,7.5,15/03/2020,43905Swansea,30,246993,107.1428571
09/03/2020,Swansea,1.5,,86.7,5.5,28.1,22,38,1009.3,3.8,8.3,16.5,6.2,16/03/2020,43906Swansea,32,246993,106.6666667
10/03/2020,Swansea,0.6,,93,4.6,27.3,12,30,1006.6,0.7,9.4,18.5,6.7,17/03/2020,43907Swansea,34,246993,106.25
11/03/2020,Swansea,2.9,,95,6.1,29.7,20,42,1005.7,10.7,9,21.5,7.2,18/03/2020,43908Swansea,37,246993,108.8235294
12/03/2020,Swansea,,,74,2.8,29.9,23,42,1011.4,0.7,7.3,23.1,8.4,19/03/2020,43909Swansea,42,246993,113.5135135
13/03/2020,Swansea,0.4,,81.5,6.1,27.3,23,38,1018.2,3.1,7.2,12,3,20/03/2020,43910Swansea,48,246993,114.2857143
14/03/2020,Swansea,1.3,,95.5,8.3,26.4,22,42,1011.7,3.6,9.3,12.8,5,21/03/2020,43911Swansea,53,246993,110.4166667
15/03/2020,Swansea,0.6,,91,6.4,28.3,11,25,1006.8,1.6,7.7,9.2,2.5,22/03/2020,43912Swansea,61,246993,115.0943396
16/03/2020,Swansea,0.3,,87.2,7.4,25.2,17,34,1024.1,1.6,8.3,10.8,5,23/03/2020,43913Swansea,71,246993,116.3934426
17/03/2020,Swansea,7.4,,94,9.2,22.4,20,38,1026.5,15.2,8.8,15.1,6.5,24/03/2020,43914Swansea,85,246993,119.7183099
18/03/2020,Swansea,5.2,,94,9.2,20.8,9,34,1024.7,4.6,8.7,10.8,2.2,25/03/2020,43915Swansea,96,246993,112.9411765
19/03/2020,Swansea,,,84.2,4.2,27.7,6,21,1027.3,0.6,5.5,,4.2,26/03/2020,43916Swansea,111,246993,115.625
20/03/2020,Swansea,,,68.7,2.3,27.7,10,21,1028.8,0.6,6.6,,6.2,27/03/2020,43917Swansea,141,246993,127.027027
21/03/2020,Swansea,,,51.2,3.2,28.1,11,17,1025.4,0.6,6.6,,3,28/03/2020,43918Swansea,155,246993,109.929078
22/03/2020,Swansea,0.3,,59.5,4.2,24.8,14,38,1026.4,0.6,6.8,,3.5,29/03/2020,43919Swansea,173,246993,111.6129032
23/03/2020,Swansea,0.5,,61,6.4,26,20,42,1025.3,0.7,7.2,,1,30/03/2020,43920Swansea,224,246993,129.4797688
24/03/2020,Swansea,1,,72.5,7.4,26,28,61,1023.9,0.6,8.6,,1.2,31/03/2020,43921Swansea,255,246993,113.8392857
25/03/2020,Swansea,0.6,,65,8.7,28.5,26,59,1023.8,0.6,7.5,,1.5,01/04/2020,43922Swansea,288,246993,112.9411765
26/03/2020,Swansea,0.9,,59.2,8.7,27.7,33,70,1024,0.6,6.9,,3,02/04/2020,43923Swansea,328,246993,113.8888889
27/03/2020,Swansea,0.8,,62.2,6.4,28.5,32,74,1025.4,0.7,7.6,,4,03/04/2020,43924Swansea,388,246993,118.2926829
28/03/2020,Swansea,0.4,,62.5,1.9,32.9,18,34,1032,0.6,7.2,,5.7,04/04/2020,43925Swansea,443,246993,114.1752577
29/03/2020,Swansea,0.3,,52,1.2,32.9,11,13,1041.7,0.6,6.1,,9.5,05/04/2020,43926Swansea,491,246993,110.8352144
30/03/2020,Swansea,0.8,,70.7,3.2,29.3,10,13,1040.2,0.6,2.7,,7,06/04/2020,43927Swansea,545,246993,110.9979633
31/03/2020,Swansea,1,,65,2.8,32.9,11,17,1033.8,0.6,6.6,,4.5,07/04/2020,43928Swansea,607,246993,111.3761468
01/04/2020,Swansea,1.3,,75.5,4.3,29.3,16,72,1025.8,0.6,7,,3,08/04/2020,43929Swansea,679,246993,111.8616145
02/04/2020,Swansea,1.8,,79.5,4.6,28.3,16,25,1018.6,0.6,9.8,,3,09/04/2020,43930Swansea,741,246993,109.1310751
03/04/2020,Swansea,1.8,,87,4.2,28.1,12,21,1019.2,0.6,8.6,,2.5,10/04/2020,43931Swansea,806,246993,108.7719298
04/04/2020,Swansea,1.8,,66.5,3.2,30.1,17,30,1018.2,0.6,10.5,,3,11/04/2020,43932Swansea,837,246993,103.8461538
05/04/2020,Swansea,2.3,,61,2.8,32.1,21,38,1007.6,0.6,13.8,,4.7,12/04/2020,43933Swansea,895,246993,106.9295102
06/04/2020,Swansea,2.2,,79.2,6.9,27.3,30,46,1017.2,2.6,10.4,,4,13/04/2020,43934Swansea,946,246993,105.698324
07/04/2020,Swansea,1.4,,55.7,3.7,28.9,17,25,1028.6,0.6,13.8,,1,14/04/2020,43935Swansea,988,246993,104.4397463
08/04/2020,Swansea,2.4,,63.2,9.2,29.7,24,61,1025.3,2.6,15.1,,1.2,15/04/2020,43936Swansea,1060,246993,107.2874494
09/04/2020,Swansea,2.4,,70.7,5.1,31.7,32,68,1023.7,0.6,15.2,,2,16/04/2020,43937Swansea,1128,246993,106.4150943
10/04/2020,Swansea,2.2,,58.2,4.2,47.2,37,85,1022.5,0.6,16.8,,1,17/04/2020,43938Swansea,1184,246993,104.964539
11/04/2020,Swansea,2.8,,73.5,7.4,37.8,47,107,1022.4,1.1,13.7,,1.2,18/04/2020,43939Swansea,1224,246993,103.3783784
12/04/2020,Swansea,3.1,,79,4.6,31.7,39,95,1014.1,0.6,13.8,,0.5,19/04/2020,43940Swansea,1261,246993,103.0228758
13/04/2020,Swansea,1.4,,61.7,1.4,30.9,18,34,1026.1,0.6,10.2,,7.7,20/04/2020,43941Swansea,1293,246993,102.5376685
14/04/2020,Swansea,1,,66.5,4.2,31.3,19,25,1029.1,0.6,6.5,,1,21/04/2020,43942Swansea,1337,246993,103.4029389
15/04/2020,Swansea,1.5,,56.5,4.6,35,23,46,1022.5,0.6,9.5,,1,22/04/2020,43943Swansea,1381,246993,103.2909499
16/04/2020,Swansea,2.2,,56.3,5.5,36.6,29,57,1014.8,0.6,15.3,,1,23/04/2020,43944Swansea,1425,246993,103.186097
17/04/2020,Swansea,2.6,,79,4.6,29.7,27,63,1014.8,0.6,12.2,,4.7,24/04/2020,43945Swansea,1472,246993,103.2982456
18/04/2020,Swansea,2.3,,83.3,2.8,24.4,13,38,1018.2,0.6,10.1,,2.5,25/04/2020,43946Swansea,1494,246993,101.4945652
19/04/2020,Swansea,2.3,,64.5,1.9,30.1,17,46,1020,0.6,13.1,,2,26/04/2020,43947Swansea,1515,246993,101.4056225
20/04/2020,Swansea,1.8,,51.5,2.3,35.8,17,30,1017.4,0.6,11.9,,6.7,27/04/2020,43948Swansea,1533,246993,101.1881188
21/04/2020,Swansea,1.8,,51,2.8,36.2,23,34,1016.5,0.6,14.4,,6.3,28/04/2020,43949Swansea,1553,246993,101.3046314
22/04/2020,Swansea,2.7,,63.7,5.5,32.9,38,59,1019.8,0.7,13.6,,3.7,29/04/2020,43950Swansea,1585,246993,102.060528
23/04/2020,Swansea,3.3,,67.2,6.9,30.9,39,63,1020.3,1.6,14,,1.7,30/04/2020,43951Swansea,1609,246993,101.5141956
24/04/2020,Swansea,3.2,,70,7.4,33.8,43,76,1015.5,1.1,14.3,,1.7,01/05/2020,43952Swansea,1629,246993,101.2430081
25/04/2020,Swansea,3.1,,74.5,6.9,30.9,37,80,1014.1,1.1,12.9,,2.5,02/05/2020,43953Swansea,1639,246993,100.6138735
26/04/2020,Swansea,2.9,,74,4.6,32.5,35,72,1012.7,1.1,13,,2,03/05/2020,43954Swansea,1646,246993,100.4270897
27/04/2020,Swansea,3.4,,84,5.5,30.5,29,68,1008.4,1.1,12.5,,1.7,04/05/2020,43955Swansea,1658,246993,100.7290401
28/04/2020,Swansea,2.6,,96,4.2,22.4,10,21,1004.9,0.6,9.4,,2,05/05/2020,43956Swansea,1670,246993,100.7237636
29/04/2020,Swansea,2.6,,91,3.7,25.6,16,25,999,1.6,8.4,,4,06/05/2020,43957Swansea,1680,246993,100.5988024
30/04/2020,Swansea,2.6,,85.2,3.2,29.3,16,25,993.8,5.1,8.8,,4.5,07/05/2020,43958Swansea,1691,246993,100.6547619
01/05/2020,Swansea,2.5,,80,2.3,30.5,17,21,1001.4,0.6,10.6,,3.7,08/05/2020,43959Swansea,1702,246993,100.6505027
02/05/2020,Swansea,2.4,,79.5,3.2,28.5,10,17,1012.8,0.6,9.8,,2.2,09/05/2020,43960Swansea,1714,246993,100.7050529
03/05/2020,Swansea,2.4,,86.2,2.8,28.5,11,25,1016.2,0.6,10.5,,0.7,10/05/2020,43961Swansea,1735,246993,101.2252042
04/05/2020,Swansea,2.3,,64,2.8,33.8,16,38,1018.6,0.6,13.6,,3.5,11/05/2020,43962Swansea,1747,246993,100.6916427
05/05/2020,Swansea,1.8,,63.2,3.2,32.1,14,25,1018.6,0.6,12.5,,4.3,12/05/2020,43963Swansea,1753,246993,100.3434459
06/05/2020,Swansea,1.7,,53,3.7,34.2,19,34,1024.4,0.6,12.7,,2.7,13/05/2020,43964Swansea,1763,246993,100.5704507
07/05/2020,Swansea,2.5,,74,6,33.8,25,55,1021.7,0.6,13.7,,1.2,14/05/2020,43965Swansea,1769,246993,100.340329
08/05/2020,Swansea,3.4,,77.7,6.4,24.4,26,55,1018.2,1.1,15.9,,2,15/05/2020,43966Swansea,1778,246993,100.508762
09/05/2020,Swansea,3.1,,71.5,6,24.4,21,55,1012.9,1.1,18.7,,1.2,16/05/2020,43967Swansea,1805,246993,101.5185602
10/05/2020,Swansea,2.6,,68.2,2.8,26.9,16,34,1009.3,0.8,14.3,,7.7,17/05/2020,43968Swansea,1810,246993,100.2770083
11/05/2020,Swansea,1.3,,54.7,2.3,28.9,12,17,1022.4,0.6,7.6,,7,18/05/2020,43969Swansea,1826,246993,100.8839779
12/05/2020,Swansea,,,64.5,3.7,28.9,11,30,1022,1.6,10.4,,3,19/05/2020,43970Swansea,1840,246993,100.7667032
13/05/2020,Swansea,1.8,,62.7,2.8,30.1,10,17,1018.3,0.6,9.8,,3.7,20/05/2020,43971Swansea,1841,246993,100.0543478
14/05/2020,Swansea,1.5,,59.2,3.7,28.5,11,21,1024.6,1.1,11.2,,3.5,21/05/2020,43972Swansea,1844,246993,100.1629549
15/05/2020,Swansea,1.9,,60.7,2.3,32.5,8,17,1026,0.6,10.2,,3.2,22/05/2020,43973Swansea,1847,246993,100.1626898
16/05/2020,Swansea,2.5,,73.2,3.2,29.3,10,17,1026.2,1.1,12.2,,2.2,23/05/2020,43974Swansea,1857,246993,100.5414185
17/05/2020,Swansea,2.7,,83.5,3.2,28.1,13,34,1025.6,1.1,12,,5.2,24/05/2020,43975Swansea,1861,246993,100.2154012
18/05/2020,Swansea,2.6,,82.5,3.7,31.7,15,25,1025.8,0.6,12.5,,3.7,25/05/2020,43976Swansea,1864,246993,100.1612037
19/05/2020,Swansea,2.7,,82.2,3.2,26,11,30,1025.5,0.6,12.5,,1.5,26/05/2020,43977Swansea,1867,246993,100.1609442
20/05/2020,Swansea,4.4,,75,6.9,21.3,20,34,1021.2,1.8,14.5,,1.2,27/05/2020,43978Swansea,1867,246993,100
21/05/2020,Swansea,2.7,,72.7,4.9,30.9,20,38,1019.7,1.1,17.2,,2,28/05/2020,43979Swansea,1867,246993,100
22/05/2020,Swansea,3.3,,84,6,23.5,41,57,1015.3,2.6,13.8,,8.2,29/05/2020,43980Swansea,1868,246993,100.0535619
23/05/2020,Swansea,2.4,,79.7,1.9,26,30,50,1023.1,2.6,12.5,,7.2,30/05/2020,43981Swansea,1868,246993,100
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
